2026-07-15 07:00 | controle pairs: OK 9/9 | positions 8 | equity 99083.33 (-916.67) | net -32.8%/an
2026-07-15 08:00 | controle pairs: OK 9/9 | positions 8 | equity 99071.32 (-928.68) | net -33.0%/an
2026-07-15 09:00 | controle pairs: OK 9/9 | positions 8 | equity 99060.28 (-939.72) | net -33.3%/an
2026-07-15 10:00 | controle pairs: OK 9/9 | positions 8 | equity 99081.08 (-918.92) | net -32.4%/an
2026-07-15 11:00 | controle pairs: OK 9/9 | positions 8 | equity 99080.28 (-919.72) | net -32.3%/an
2026-07-15 12:00 | controle pairs: OK 9/9 | positions 8 | equity 99094.93 (-905.07) | net -31.7%/an
2026-07-15 13:00 | controle pairs: OK 9/9 | positions 8 | equity 99079.66 (-920.34) | net -32.1%/an
2026-07-15 14:00 | controle pairs: OK 9/9 | positions 8 | equity 99054.93 (-945.07) | net -32.8%/an
2026-07-15 15:00 | controle pairs: OK 9/9 | positions 8 | equity 99056.60 (-943.40) | net -32.6%/an
2026-07-15 16:00 | controle pairs: OK 9/9 | positions 8 | equity 99066.15 (-933.85) | net -32.2%/an
2026-07-15 17:00 | controle pairs: OK 9/9 | positions 8 | equity 99062.60 (-937.40) | net -32.2%/an
2026-07-15 18:00 | controle pairs: OK 9/9 | positions 8 | equity 99098.31 (-901.69) | net -30.8%/an
2026-07-15 19:00 | controle pairs: OK 9/9 | positions 8 | equity 99063.57 (-936.43) | net -31.9%/an
2026-07-15 20:00 | controle pairs: OK 9/9 | positions 8 | equity 99068.03 (-931.97) | net -31.6%/an
2026-07-15 21:00 | controle pairs: OK 9/9 | positions 8 | equity 99096.56 (-903.44) | net -30.5%/an
2026-07-15 22:00 | controle pairs: OK 9/9 | positions 8 | equity 99052.31 (-947.69) | net -31.9%/an
2026-07-15 23:00 | controle pairs: OK 9/9 | positions 8 | equity 99076.80 (-923.20) | net -31.0%/an
2026-07-16 00:00 | controle pairs: OK 9/9 | positions 8 | equity 99084.62 (-915.38) | net -30.6%/an
2026-07-16 01:00 | controle pairs: OK 9/9 | positions 8 | equity 99067.24 (-932.76) | net -31.0%/an
2026-07-16 02:00 | controle pairs: OK 9/9 | positions 8 | equity 99057.57 (-942.43) | net -31.3%/an
2026-07-16 03:00 | controle pairs: OK 9/9 | positions 8 | equity 99083.99 (-916.01) | net -30.3%/an
2026-07-16 04:00 | controle pairs: OK 9/9 | positions 8 | equity 99054.19 (-945.81) | net -31.1%/an
2026-07-16 05:00 | controle pairs: OK 9/9 | positions 8 | equity 99042.19 (-957.81) | net -31.4%/an
2026-07-16 06:00 | controle pairs: OK 9/9 | positions 8 | equity 99083.78 (-916.22) | net -29.9%/an
2026-07-16 07:00 | controle pairs: OK 9/9 | positions 8 | equity 99059.66 (-940.34) | net -30.6%/an
2026-07-16 08:00 | controle pairs: OK 9/9 | positions 4 | equity 98916.80 (-1083.20) | net -35.1%/an
2026-07-16 09:00 | controle pairs: OK 9/9 | positions 4 | equity 98952.19 (-1047.81) | net -33.9%/an
2026-07-16 10:00 | controle pairs: OK 9/9 | positions 4 | equity 98952.74 (-1047.26) | net -33.7%/an
2026-07-16 11:00 | controle pairs: OK 9/9 | positions 4 | equity 98939.90 (-1060.10) | net -34.0%/an
2026-07-16 12:00 | controle pairs: OK 9/9 | positions 4 | equity 98958.97 (-1041.03) | net -33.3%/an
2026-07-16 13:00 | controle pairs: OK 9/9 | positions 4 | equity 98967.27 (-1032.73) | net -32.9%/an
2026-07-16 14:00 | controle pairs: OK 9/9 | positions 4 | equity 98956.69 (-1043.31) | net -33.1%/an
2026-07-16 15:00 | controle pairs: OK 9/9 | positions 4 | equity 98955.23 (-1044.77) | net -33.0%/an
2026-07-16 16:00 | controle pairs: OK 9/9 | positions 4 | equity 98952.05 (-1047.95) | net -33.0%/an
2026-07-16 17:00 | controle pairs: OK 9/9 | positions 4 | equity 98966.10 (-1033.90) | net -32.4%/an
2026-07-16 18:00 | controle pairs: OK 9/9 | positions 4 | equity 98957.28 (-1042.72) | net -32.6%/an
2026-07-16 19:00 | controle pairs: OK 9/9 | positions 4 | equity 98966.85 (-1033.15) | net -32.2%/an
2026-07-16 20:00 | controle pairs: OK 9/9 | positions 4 | equity 98957.03 (-1042.97) | net -32.4%/an
2026-07-16 21:00 | controle pairs: OK 9/9 | positions 4 | equity 98979.16 (-1020.84) | net -31.6%/an
2026-07-16 22:00 | controle pairs: OK 9/9 | positions 4 | equity 98934.83 (-1065.17) | net -32.8%/an
2026-07-16 23:00 | controle pairs: OK 9/9 | positions 4 | equity 98950.24 (-1049.76) | net -32.2%/an
2026-07-17 00:00 | controle pairs: OK 9/9 | positions 4 | equity 98965.33 (-1034.67) | net -31.7%/an
2026-07-17 01:00 | controle pairs: OK 9/9 | positions 4 | equity 98901.31 (-1098.69) | net -33.5%/an
2026-07-17 02:00 | controle pairs: OK 9/9 | positions 4 | equity 98966.95 (-1033.05) | net -31.4%/an
2026-07-17 03:00 | controle pairs: OK 9/9 | positions 4 | equity 98942.76 (-1057.24) | net -32.0%/an
2026-07-17 04:00 | controle pairs: OK 9/9 | positions 4 | equity 98961.71 (-1038.29) | net -31.3%/an
2026-07-17 05:00 | controle pairs: OK 9/9 | positions 4 | equity 98976.66 (-1023.34) | net -30.8%/an
2026-07-17 06:00 | controle pairs: OK 9/9 | positions 4 | equity 98963.59 (-1036.41) | net -31.1%/an
2026-07-17 07:00 | controle pairs: OK 9/9 | positions 4 | equity 98964.14 (-1035.86) | net -31.0%/an
2026-07-17 08:00 | controle pairs: OK 9/9 | positions 5 | equity 98850.07 (-1149.93) | net -34.2%/an
2026-07-17 09:00 | controle pairs: OK 9/9 | positions 5 | equity 98873.36 (-1126.64) | net -33.4%/an
2026-07-17 10:00 | controle pairs: OK 9/9 | positions 5 | equity 98824.35 (-1175.65) | net -34.8%/an
2026-07-17 11:00 | controle pairs: OK 9/9 | positions 5 | equity 98855.09 (-1144.91) | net -33.8%/an
2026-07-17 12:00 | controle pairs: OK 9/9 | positions 5 | equity 98830.96 (-1169.04) | net -34.3%/an
2026-07-17 13:00 | controle pairs: OK 9/9 | positions 5 | equity 98840.93 (-1159.07) | net -33.9%/an
2026-07-17 14:00 | controle pairs: OK 9/9 | positions 5 | equity 98808.65 (-1191.35) | net -34.8%/an
2026-07-17 15:00 | controle pairs: OK 9/9 | positions 5 | equity 98847.60 (-1152.40) | net -33.5%/an
